Latitude, Longitude
42.17322541, -76.86440251
42.11592656, -77.07248467
43.144973, -77.6591292
43.20702776, -77.65752696
42.12787085, -76.84918126
43.1052723, -77.6178451
42.8618215, -77.8677695
43.05799047, -76.21569057
43.100563, -77.45219802
43.13077647, -77.63117353
43.15644021, -77.59913371
42.15571182, -77.07909027
42.5691824, -76.2196443
43.2094767, -77.9513183
43.10101833, -77.61039667
42.92530762, -76.56480439
42.0950379, -76.8188316
43.06096204, -77.2288375
43.16870449, -77.60326068
43.1703886, -77.6578246
43.03009534, -77.68165563
43.028065, -76.1488987
43.0031677, -76.15880595
43.1669997, -77.58981663
42.97205871, -76.81884077
42.13217022, -77.50168928
43.01833277, -78.13467725
43.15421166, -76.2158312
43.05701026, -76.22301025
43.1861815, -77.616399
43.16843743, -77.60372035
43.21346955, -77.95725222
42.17261188, -76.84524712
43.035234, -76.13928
43.0033844, -76.1966525
43.16876127, -77.60331441
42.59688142, -76.18044393
42.09199724, -76.79137066
43.07739131, -76.13713228
43.13737163, -77.76743214
43.20305549, -77.46934316
43.09797335, -76.13459517
42.20315932, -77.13582717
43.14087607, -77.60716447
42.59519291, -76.17174009
43.24285231, -77.91369117
42.87498247, -77.24617741
42.17263119, -76.84537107
42.98876622, -76.14716504
43.1671218, -77.5899917
43.03783175, -76.14092813
42.442703, -76.498375
43.17306787, -76.31530928
42.86686502, -76.53395255
43.03970297, -76.27098885
43.1451676, -77.6393077
42.45507338, -76.477777
42.98237549, -76.24905718
43.16700386, -77.5898123
43.085869, -76.8684509
43.0281256, -76.1488188
43.0556682, -76.1401401
43.03363773, -76.16050658
43.10086152, -77.6088008
43.22179779, -77.67264033
43.14503881, -77.65017109
43.06945402, -76.12133322
43.153567, -77.6109657
42.42008669, -76.50326643
43.05426848, -77.63187373
43.08035566, -77.95048063
43.04375931, -76.12726024
43.14331076, -77.58768149
42.95297591, -76.55460311
43.0155181, -78.2022589
43.2534226, -77.6600347
43.0651577, -77.5257815
43.1780187, -77.6249963
43.16830605, -77.60385637
42.59365294, -76.19274373
43.06175961, -76.11997729
43.03471582, -76.13886626
43.06393222, -76.1559335
42.6565299, -77.04882979
43.0864088, -76.1797502
43.1861815, -77.616399
42.98880173, -76.14738914
42.98949188, -76.29562131
43.17848709, -77.58547269
42.08067117, -76.80834925
43.20389966, -77.72478884
42.59095676, -76.19291901
43.0125879, -76.1958271
43.0722891, -76.16879335
42.07190363, -76.80960396
42.91079108, -76.78504298
42.9773352, -77.34305522
42.98876618, -76.14716192
42.97769747, -76.97783257
42.92165567, -76.55575306
42.84846878, -76.18486786
42.16162343, -77.08461282
43.07939434, -76.11952275
42.25834815, -77.78403769
43.05168365, -76.25422932
43.0026238, -78.1631113
43.1671033, -77.5900665
42.65647302, -77.04886203
42.8216703, -76.1110011
43.08861611, -77.96780457
42.7265584, -77.5156225
43.1451535, -77.6392917
43.1319931, -76.2570485
42.60084355, -76.18603464
43.05901987, -76.10071961
42.43180453, -76.49435485
43.1629958, -77.6234427
43.193683, -77.6047748
42.09247692, -76.79098424
43.21639148, -77.93535998
43.04633325, -77.70351438
42.99547859, -78.16992578
43.0675993, -76.17205949
43.12828395, -76.18226804
43.14087743, -77.60717617
43.0467905, -76.0911575
43.21155095, -77.95297611
43.2299055, -77.41225714
43.14405508, -76.22881019
42.14321658, -77.0531112
43.21149029, -77.66836209
42.93525543, -77.59130707
43.03987357, -76.13365454
43.15536723, -77.65399614
43.05176536, -77.5805981
43.06178986, -76.1197201
43.10638836, -76.19441058
43.09765567, -77.02421139
43.09888629, -77.79145961
43.06619741, -76.98478725
43.2122004, -76.9847911
43.21133564, -77.95272217
43.10684929, -77.50828172
43.00275654, -76.19572703
42.09248085, -76.79136727
43.24067067, -77.62604018
43.16726695, -77.65091649
43.15004235, -77.6009701
43.2199231, -77.6592319
43.2139033, -77.6898471
43.1715602, -77.5614758
43.04682005, -76.08526999
42.09152367, -76.81624069
43.1693731, -77.56705653
43.20825587, -77.60623939
42.42446635, -76.48718814
43.10492925, -76.16776929
43.1642863, -77.5933037
43.13809968, -76.13312298
43.0640537, -76.1375487
43.040002, -76.1185064
43.07733512, -77.40425544
43.11484396, -76.11021832
43.16871589, -77.60330041
43.12777289, -78.00437624
43.18134259, -77.62148461
42.07367515, -76.79606703
43.11444745, -77.49649151
43.00567679, -76.20104282
43.20129052, -77.951053
42.95386902, -76.35431576
43.21619748, -77.93603944
42.915383, -76.80745875
43.17573674, -77.58112861
43.1235757, -77.7403007
43.07251009, -76.140159
42.11897385, -77.9483077
42.4319591, -76.49416195
43.20321887, -77.58005648
43.21943063, -77.31876423
42.65650239, -77.04894271
43.07607883, -76.17023707
43.1936804, -77.6047758
43.19667192, -77.6127293
42.854994, -76.5042312
43.21402, -77.5559221
43.05430454, -77.63217062
43.14796628, -77.58398591
42.6589287, -77.04709232
43.14084299, -77.60710021
43.05624501, -77.65613016
43.19918735, -77.41653747
43.11572464, -77.49415283
43.02623283, -76.14165884
43.0193306, -76.1723719
43.00568989, -76.2010613
43.14611433, -76.22667308
43.0620017, -76.0953192
43.0725374, -77.619411
43.21931438, -77.58793538
43.1775847, -77.6327656
43.04604937, -76.1778328
43.17536564, -77.4663241
42.98877129, -76.14716323
43.2377741, -77.6432942
43.19878324, -77.50325267
43.0398775, -76.13368157
43.2079408, -77.9540607
43.24066703, -77.62596735
42.25202884, -76.3755111
43.04415249, -76.15475699
43.14115413, -77.58845782
43.185996, -77.588569
42.93183731, -76.56701057
43.14806686, -76.21658987
43.01849641, -78.13465312
43.07607883, -76.17023707
43.22131439, -77.58859526
42.9102107, -76.5504574
43.09419067, -77.44799338
43.0347375, -76.138775
42.10364949, -76.80593087
43.01426933, -76.14273856
43.07063689, -76.17248237
42.11757803, -77.07339475
43.1554134, -77.609334
43.12622723, -77.79955372
43.25027844, -77.66116617
43.20068119, -77.94791786
43.18149102, -77.63560307
43.17157491, -77.55114226
43.1847134, -77.6236739
43.1087605, -77.4625369
43.199469, -77.798565
42.9062472, -76.5449234
43.03988312, -76.13038801
43.25134284, -77.42611251
42.5831484, -76.211535
43.10183123, -77.61641013
43.1025151, -76.2459963
42.86203911, -76.98717764
42.8624466, -76.98720469
43.03982674, -76.13039372
43.1471044, -77.754668
42.5948087, -76.19336568
43.1451762, -77.6393171
43.01632978, -77.43318357
43.03894397, -76.15941721
43.1033481, -76.2055055
42.8550584, -76.5042376
42.0736438, -76.7769711
43.07005861, -76.07858368
43.12658348, -77.3034336
43.11920213, -77.50500711
43.1666259, -77.573514
43.26100132, -77.72887795
43.18109799, -76.23487157
42.16791294, -76.85146138
43.20512373, -77.59796583
43.13939703, -77.59570456
43.07786197, -77.54428596
42.95003767, -77.56972361
43.03270746, -76.20328888
42.29904155, -77.94229726
42.97758384, -77.99417544
42.85815031, -76.98556479
43.035234, -76.13928
43.1394219, -77.6550822
43.11918043, -77.5048216
42.94086837, -76.562832
42.60112152, -76.186337
42.59364224, -76.19282134
43.0886266, -77.968413
43.04503672, -76.13521215
43.2051942, -77.7257708
43.03847558, -76.14012999
43.09994429, -77.60937291
43.03872275, -76.129546
43.04491791, -76.13553767
43.04988945, -76.09024523
43.04239811, -76.14042049
42.59933941, -76.18885573
43.05319819, -76.09415668
42.078997, -76.85807485
43.28663983, -76.144992
43.19631759, -77.64096276
42.65643777, -77.04886039
43.1697656, -76.66292018
43.0420414, -76.1663143
42.92968869, -76.56372062
42.8807093, -78.077781
43.06182358, -76.12030934
43.0150028, -76.1531016
43.0218794, -76.1963174
43.14998287, -77.60086676
42.53268186, -76.63924936
43.1147707, -76.1102882
42.86687893, -77.24195672
42.8916208, -76.58747869
43.15685647, -77.60129449
43.09932913, -77.60965577
43.2230836, -77.703583
43.1005259, -77.609148
43.02010541, -76.1182741
42.11622679, -77.07177248
43.0326876, -76.1471947
42.59474506, -76.19327415
42.12782198, -76.80167589
43.097621, -76.18615553
43.14972145, -77.60070177
43.03983962, -76.13034289
43.13036657, -77.68058689
42.97502627, -77.2285101
43.06621451, -76.98475996
43.10853685, -76.1432076
43.11413514, -77.51116479
43.1235716, -77.7402941
42.12672861, -76.62193955
43.17774676, -76.2257969
43.03471918, -76.13879902
43.17020296, -76.24270479
43.01742148, -78.13467517
43.1459512, -77.554288
43.03991627, -76.13266423
43.10400529, -76.20774647
43.11879876, -77.83466558
43.13787132, -77.64562743
43.0638367, -76.15592819
42.9483069, -78.2573357
43.22007229, -77.93702078
43.0498179, -76.27397309
43.16974133, -77.56666294
43.1931572, -77.50696564
43.19000311, -77.5043253
43.1861815, -77.616399
42.59423315, -76.19262477
42.14879929, -76.75194324
43.19758459, -77.58436636
43.0026491, -78.1630518
43.09772816, -76.18601815
42.98876204, -76.14716149
43.03792252, -76.08115675
43.2357828, -77.1378141
43.21548875, -77.43483277
43.22255582, -77.69701361
43.0150543, -76.1530772
42.06639446, -76.80627541
43.06949691, -76.12163229
43.0120754, -76.1818809
43.0675159, -76.14346424
42.42027167, -76.49752938
42.87271784, -77.24381847
43.06056323, -77.00093645
43.20177047, -77.95307631
42.0893923, -78.4943018
43.04202339, -76.13055393
43.21439962, -77.93879992
42.85765504, -77.2150763
43.06369864, -76.08848541
43.206431, -77.4621313
43.06925323, -76.1731677
43.03644562, -77.06608921
42.60263329, -76.19337353
43.0445496, -76.1708827
42.06643433, -76.80615087
43.0338237, -76.13983043
43.1231089, -77.7395385
43.1861815, -77.616399
43.1371085, -77.5891663
42.25519526, -77.79879157
42.17266634, -76.845241
43.1616041, -77.5678781
42.79969069, -77.81833024
42.58452519, -76.19741799
42.58428443, -76.22856028
42.16213146, -76.82491296
43.0848506, -77.6675295
43.32296843, -77.71489229
43.25683208, -77.62542713
43.1248642, -77.70868834
43.04843844, -76.27001358
43.0619478, -76.095282
43.0812366, -77.68206118
42.92517659, -78.20797098
43.11153605, -77.54916514
43.07669766, -76.16916786
42.25752129, -77.79272146
43.06745052, -76.14349953
43.15691859, -77.61128732
43.05001335, -76.10224301
43.1861815, -77.616399
43.18907801, -77.63856007
43.01556075, -76.12131899
43.21935233, -77.31852477
43.1701059, -77.6053007
43.04202929, -76.13053044
43.01001702, -78.19545325
43.0507523, -76.1544988
43.2320935, -77.48173765
42.59341726, -76.19277281
43.21021329, -77.55933378
42.63041821, -76.19045273
43.18940138, -77.72406578
42.65637946, -77.04870378
42.59549925, -76.19256283
43.07764027, -76.14056665
42.5930187, -76.18754841
43.07482939, -77.40474553
42.85636934, -76.98281769
42.25699374, -77.78659743
43.24758299, -77.66944177
43.05481823, -76.22119909
43.00126265, -77.64400251
42.8733811, -76.9923361
43.16438478, -76.10137571
43.09762788, -76.18617657
42.99241616, -76.19481958
42.198707, -76.842274
43.18208368, -77.58970421
43.03657554, -76.12843682
42.18446084, -77.14679183
42.59278729, -76.19282288
43.1861815, -77.616399
42.15646763, -77.05932838
42.872517, -77.2436475
42.9927934, -76.1902272
43.10178861, -77.61667977
43.17755029, -76.22592741
43.1861815, -77.616399
43.09744264, -77.0243521
43.1235163, -77.7402883
43.09950664, -77.51521491
43.0117614, -76.1407658
43.10119597, -77.63320134
43.1796838, -77.5630046
42.66295232, -77.04382691
43.00267374, -78.17924486
43.0217812, -76.1964217
43.032423, -76.1533102
43.09745318, -77.02435596
43.0280646, -76.1488964
43.12349804, -76.23136375
43.12468613, -77.45316641
43.08632329, -77.60577266
42.12014975, -76.82469893
43.23354742, -77.66295414
43.1776142, -76.22580403
43.11572464, -77.49415283
43.01767241, -76.18437369
42.52908996, -76.50132678
42.98213925, -76.24896188
43.11758376, -77.5130393
42.0857135, -76.7945332
43.207358, -77.608731
43.21147101, -77.66872334
43.18216469, -77.58979306
42.07172567, -76.81010105
42.08168387, -78.48462281
42.44940284, -76.53340466
43.12517366, -77.31734536
43.19911008, -76.33466797
42.59474759, -76.19249317
42.42565955, -76.49125763
43.0653327, -77.64676608
42.6146277, -77.09041862
43.0310438, -76.1553256
43.08127196, -77.65254807
42.0629759, -76.8161899
43.212321, -77.9525898
42.64535475, -76.18904535
42.33081147, -77.66155753
43.20700474, -77.65678993
43.02133982, -76.12280268
43.22854113, -77.72383595
42.43694979, -76.48282907
43.0461191, -77.76301304
43.09609447, -77.49644279
43.14684006, -77.65067691
43.04837548, -76.12009683
43.07721992, -76.11255784
43.08596806, -77.60459373
43.05405832, -77.63199594
43.01982226, -76.13970619
43.09712077, -76.14297289
43.07759795, -77.64745673
43.14522757, -76.12695266
42.00217524, -76.53787804
43.13846325, -76.1091975
42.6018422, -76.18879236
43.0779535, -76.11983917
43.10469155, -77.60864036
43.2116663, -76.9838525
43.1703746, -77.6529963
42.98729284, -77.36839552
43.29237687, -76.18855569
43.008577, -78.2093557
43.144973, -77.6591286
43.035234, -76.13928
42.13232611, -77.50158108
43.17763222, -76.22607292
43.2095009, -77.951294
42.43765282, -76.49369509
42.32458828, -77.65749881
43.24352844, -77.80890896
43.0616392, -76.1468683
42.8725155, -77.2436278
42.12785169, -76.84911168
43.03798159, -76.14076517
42.9310122, -76.55840476
43.20104916, -77.57476866
43.10207227, -76.20343167
42.587692, -76.1651785
42.76545006, -78.23284172
43.145087, -77.6590444
43.21148512, -77.69310467
43.08782438, -77.60644979
43.08799895, -77.59453958
42.59809561, -76.16427817
43.1861815, -77.616399
43.20071418, -77.71902806
42.80213851, -76.97757338
42.97720985, -77.99669355
42.08986071, -76.80362874
43.08906421, -77.79652666
43.2285509, -77.62835299
42.42474026, -76.49212391
42.09282997, -76.79170763
43.22591392, -77.54434589
43.05102698, -76.1386815
42.99020616, -78.17816821
43.0802612, -77.95057263
43.05290723, -77.59917015
42.85488138, -76.9827821
42.42478451, -76.49227479
43.09757641, -76.18633281
43.13379299, -77.6345449
43.11146899, -76.21638079
42.97750145, -77.99705832
42.1042423, -76.8038931
42.96509005, -76.24452996
42.09638061, -76.81803655
42.0926445, -78.4955082
43.2052285, -77.7257984
42.97733315, -77.343117
42.22216796, -78.26181731
43.0844163, -76.1457059
42.6276044, -78.05639299
43.0449924, -76.19820303
43.073693, -76.1146831
42.10095625, -76.81270662
43.10456588, -77.61275247
43.01787784, -78.13454336
43.073693, -76.1146831
42.86100972, -76.99263627
43.01964087, -77.7540107
42.65639484, -77.04864773
43.03614615, -76.12843518
42.99016404, -78.17826041
42.90973677, -76.54955297
42.5945438, -76.19397255
43.20409385, -77.724779
42.09642006, -76.8294239
42.91778203, -76.53336849
42.98871116, -76.14691758
42.59487377, -76.19248392
43.2007509, -77.7191596
42.0882365, -76.7999326
42.45702885, -76.48703007
42.95301855, -77.33806799
42.61505221, -77.09048191
43.1365338, -77.7509736
43.09278807, -76.26108175
43.1861815, -77.616399
43.2161365, -77.7060429
42.56392009, -77.1417331
43.035234, -76.13928
42.90119952, -76.85623531
43.0323406, -76.1532809
43.10314227, -77.5709488
42.1565628, -77.05944061
42.99020142, -78.17824876
43.1802341, -77.5989352
43.19106422, -77.6419891
43.20043144, -77.71881628
43.1591391, -77.5647616
43.10528171, -77.61229043
42.59281039, -76.19284937
43.25048623, -77.41240882
43.19633293, -77.60105143
43.21065486, -77.70056619
43.04505758, -77.62491306
43.08035559, -77.95045192
43.035234, -76.13928
42.8738472, -76.9856913
42.42666245, -76.49089019
43.06721632, -77.67294657
43.10488427, -77.61161685
43.19622044, -77.61259396
43.12921218, -77.34174362
43.193367, -76.2052825
43.11554014, -76.25708323
43.0479826, -76.15451005
42.25596022, -77.79563249
43.0267347, -76.1474043
43.09760036, -76.18592117
43.0580549, -76.19846175
43.0205922, -76.1570278
43.05530283, -76.19600226
43.18218833, -77.58978702
43.0308323, -77.74360795
42.63844859, -76.17827082
43.17754497, -76.22611838
42.98876549, -76.14715929
43.0827844, -77.6809621
42.14423647, -77.05951105
43.11572464, -77.49415283
42.59532859, -76.19261101
43.1784754, -77.58548493
43.079257, -77.42896
42.0881383, -76.8217874
42.98876682, -76.14716274
42.09188832, -78.49711404
43.17764404, -76.22591794
43.22938671, -77.50164707
43.32344871, -78.38649932
43.22557552, -76.14221828
42.59792561, -76.18251982
42.42549156, -76.49130027
43.21268128, -77.93442456
42.94057677, -78.21837027
43.21940215, -77.3185726
43.12134025, -77.44084964
43.21928518, -77.58787686
43.003212, -76.1966471
43.0611082, -76.1049503
42.6048477, -76.1755405
42.92434376, -76.56238859
43.15648094, -77.59927727
43.24129072, -77.69007443
43.23104998, -77.72374501
43.16054234, -77.59160734
43.19727224, -77.58453532
42.9868415, -78.17641746
43.17723827, -77.64802401
42.91818477, -78.20340796
43.15816927, -77.60182955
43.00973686, -78.20492955
43.1658695, -77.8304835
42.59295327, -76.18486595
42.50149485, -76.28768848
42.8282242, -78.08273457
43.21029409, -77.55928298
42.988784, -76.1471366
43.12654501, -77.30376535
43.01130141, -78.19221269
43.04461707, -76.21695785
42.8725141, -77.2436568
42.11227753, -77.38353923
43.08351566, -76.15814016
43.117022, -76.2273924
42.08094992, -78.48227086
42.25212892, -77.79007035
42.9086871, -76.8389387
42.80055687, -77.82225422
43.21444105, -77.93930551
42.87247194, -76.99238729
43.21404369, -77.97523198
43.07900853, -77.64603082
43.10475119, -77.60840196
42.2890633, -77.21637302
43.21289575, -77.5284187
43.13253976, -76.24236239
43.31466556, -77.73952987
43.0440129, -77.6020329
42.98402403, -76.34358537
43.1861815, -77.616399
42.42069875, -76.49380658
43.1553998, -77.5683219
43.14150991, -77.64012214
42.83522262, -77.88114505
42.94319342, -78.05220256
43.01697438, -76.11758425
42.59277359, -76.19270194
43.2523405, -77.9154785
43.06964326, -76.12124131
43.00006159, -78.1912146
43.18054809, -77.58780199
43.2860535, -77.785719
43.10023, -77.61912
43.22865349, -77.41506265
43.03834521, -76.13359058
43.09439992, -77.44804979
43.160235, -77.58621934
43.03589084, -76.14331434
42.42074066, -76.49380222
43.1861815, -77.616399
42.3839654, -76.87362288
42.42208408, -76.49717619
43.02670948, -76.21726048
43.05484337, -76.22120018
43.01080816, -76.15586674
43.03526112, -76.13792847
43.19426451, -77.78727589
43.0879586, -77.6096323
43.03791794, -76.14084123
43.15272209, -77.62516743
43.16251, -77.6315121
42.5930432, -76.16799801
42.2965231, -77.6330402
43.09712643, -76.14325502
42.86988432, -77.24060632
43.01841788, -78.13456924
42.5910836, -76.188779
42.25362225, -77.78883635
43.17883104, -77.60911527
43.24450096, -77.66993011
43.12868776, -77.61427441
42.26138309, -77.79863421
42.90175389, -76.8564161
43.144976, -77.6591273
43.17741074, -77.58589326
43.24156493, -77.66289567
43.11809986, -77.50498292
43.18682255, -77.72852847
43.03471271, -76.13881006
43.0384531, -76.14025174
43.17530275, -77.56921642
43.06632901, -76.98473171
42.59323237, -76.19263811
43.12864017, -77.61440997
42.11679102, -77.93598575
43.21007763, -77.60254778
43.04467629, -76.21676506
42.45151978, -76.50169905
42.50028897, -76.28534613
42.95699936, -77.34716001
43.07086249, -77.65454491
43.1172338, -76.2271687
43.12333866, -77.56730772
43.20952813, -77.68676514
42.98726015, -77.36848095
43.20395692, -77.72478569
43.15945246, -77.59324229
42.58703902, -76.20288267
43.18127699, -76.23483996
43.1796758, -76.23728772
43.16766648, -76.24942513
42.59807079, -76.18201233
42.43979557, -76.48400471
43.213696, -77.420893
43.04912943, -76.2838057
42.95386422, -76.35432409
43.03471989, -76.13881627
42.44559449, -76.49591471
42.46721711, -76.29074581
43.14837805, -77.66151068
42.83080464, -77.03601253
43.06951061, -76.12164342
43.25129976, -77.42623413
43.05799057, -77.24690147
43.1243297, -76.2172419
43.08394228, -77.67486334
43.0422579, -76.1443739
42.5952837, -76.1932973
43.11919694, -77.50485445
42.99212262, -77.77375904
42.40232633, -77.22226094
42.08516526, -76.80180817
43.0887962, -77.5239305
42.0833566, -78.4356921
43.1707404, -77.5668711
43.24445359, -77.89102632
43.1861815, -77.616399
42.0714736, -76.8074964
42.8725308, -77.2436159
42.0733258, -76.8048601
43.03984046, -76.13285002
42.9746818, -76.6287139
43.2116956, -76.983871
42.00841084, -76.54128782
43.04499129, -77.62534408
43.0431292, -76.13487635
43.17279535, -77.58668445
43.054583, -76.1548994
42.42655542, -76.48829043
43.1048299, -77.6092294
43.20361328, -77.49667121
43.14802243, -76.21679229
42.87225662, -77.24684553
43.14718257, -77.5949118
43.17715889, -77.58565538
43.17279535, -77.58668445
43.23460326, -77.06954769
43.18504783, -77.64572431
43.06909071, -77.65999763
43.16438461, -77.62292942
42.8725261, -77.2436657
42.8317719, -76.9965303
43.035234, -76.13928
43.09765531, -76.18618399
43.01201179, -78.20674226
43.1519191, -77.65901712
42.15561564, -76.87434914
43.12950131, -77.87716492
43.135516, -77.628637
43.2183964, -77.4724215
43.12771161, -76.12806747
43.0558583, -77.1933319
43.14740459, -77.75471324
42.88283343, -77.4162885
42.4257059, -78.1673242
42.09009734, -78.49511883
42.4187592, -76.51999573
42.3356167, -77.3250556
43.1700754, -77.6054826
43.08394228, -77.67486334
43.14630314, -77.60260189
43.104272, -77.5396984
42.49979045, -76.28610449
43.16484907, -77.75086204
43.01831014, -78.1348388
43.171587, -77.5614245
43.18114473, -77.48634339
42.59318521, -76.19255436
43.00743219, -76.14773624
43.05833032, -76.21545677
42.14752993, -76.90987587
42.89161998, -76.58752134
43.08209161, -76.2944412
43.08366333, -77.63335053
42.4487086, -76.4766943
43.035234, -76.13928
43.067226, -76.83949621
42.59647891, -76.18681901
42.9568332, -77.3437749
42.09222076, -76.79176215
43.19412155, -77.55854171
43.10091193, -77.61036229
43.2205813, -77.4733821
42.98877013, -76.14717082
43.1644698, -77.5995164
43.21151676, -77.9534772
43.32160283, -76.70568544
43.05424761, -77.63168631
43.0916999, -76.1819695
43.14969073, -77.60087117
43.04067338, -76.13093114
43.0369766, -76.13508393
43.244844, -77.6650875
43.10412801, -77.6279676
42.508167, -76.333438
43.1530612, -77.70175878
43.1644698, -77.5995164
43.035234, -76.13928
42.4221599, -76.49383137
43.19562163, -77.61203712
43.16377655, -77.63981952
43.21118579, -77.64220762
43.06750556, -76.17185347
43.1449736, -77.6591297
43.04532097, -77.07223134
43.07084838, -77.65424441
43.2056977, -77.6424652
42.07894099, -78.48226554
43.05014675, -76.08944455
43.12527463, -77.31737638
43.035234, -76.13928
43.04803852, -76.14936587
43.15755706, -77.45266954
43.1412973, -77.55115986
43.08636442, -77.66905165
43.1449123, -77.659178
42.86163019, -77.20169744
42.14642229, -77.04931686
42.25809084, -77.78536181
43.11246383, -77.48065624
43.1156192, -77.7999899
42.5106524, -76.1960144
43.11604725, -77.512166
43.20874336, -77.68993704
43.18209693, -77.58984874
43.01914562, -78.13444039
43.14582742, -77.56864007
42.090881, -76.7912047
43.00554446, -78.17027691
43.02119204, -76.12223757
43.1588588, -77.6118995
42.59673465, -76.18064743
43.1223199, -77.3260025
42.65632469, -77.0488101
42.5897123, -76.1932048
42.65650452, -77.0489274
43.18205661, -77.58975827
42.13225211, -77.50148845
42.99537497, -77.8658929
43.0905785, -77.6109178
43.2234952, -77.6507919
43.1281938, -76.1821115
43.20992915, -77.96962291
42.43762793, -76.48546726
43.17082762, -77.70681277
42.8724912, -77.243714
43.14010827, -77.62085009
42.08194688, -76.83107279
43.08655335, -77.66802371
42.25677173, -77.78991916
43.07935483, -76.11952349
42.94086785, -76.56291557
42.43820127, -76.49406378
