Id Label
1265213924 Drug
146964967 Drug
2157380072 Drug
576709098 Drug
96399442 Drug
1335293352 Drug
462979589 Drug
71483924 Drug
415932952 Drug
635806238 Drug
292233762 Drug
259047972 Drug
117522987 Drug
1892180527 Drug
248365616 Drug
415908401 Drug
463372852 Drug
823835401 Drug
148374074 Drug
509641276 Drug
567419455 Drug
595935810 Drug
329122371 Drug
363976118 Drug
764234508 Drug
368977335 Drug
69198412 Drug
262283854 Drug
726244110 Drug
130568736 Drug
335700572 Drug
43696733 Drug
412746336 Drug
459719265 Drug
321151589 Drug
560765713 Drug
1535795821 Drug
501236334 Drug
251389373 Drug
879119124 Drug
479828589 Drug
456270467 Drug
257368712 Drug
221553293 Drug
328254098 Drug
52880020 Drug
178143894 Drug
172786330 Drug
1069548199 Drug
538591915 Drug
1013637804 Drug
54808305 Drug
66929342 Drug
787874498 Drug
633103043 Drug
385663690 Drug
31236811 Drug
167944910 Drug
177915341 Drug
498531108 Drug
853394138 Drug
33628896 Drug
1235682025 Drug
113258212 Drug
2227888875 Drug
611246828 Drug
376439541 Drug
1081344762 Drug
206570244 Drug
316842760 Drug
242565899 Drug
1378427660 Drug
262488848 Drug
560451715 Drug
162947860 Drug
566747934 Drug
520676128 Drug
436347682 Drug
366863142 Drug
569205554 Drug
308142900 Drug
480828212 Drug
116818753 Drug
21668677 Drug
497485281 Drug
993728738 Drug
292889426 Drug
396092245 Drug
1519913785 Drug
494256986 Drug
292914013 Drug
295437154 Drug
380560230 Drug
1556958012 Drug
204505963 Drug
300114067 Drug
339936116 Drug
2168267641 Drug
36373371 Drug
1465574268 Drug
942318462 Drug
194560905 Drug
327992205 Drug
85296016 Drug
392643473 Drug
471573397 Drug
1611670422 Drug
412779415 Drug
95126430 Drug
52143009 Drug
414033393 Drug
314311593 Drug
371041200 Drug
555754419 Drug
287179701 Drug
62423990 Drug
92472248 Drug
926082548 Drug
572859323 Drug
781673407 Drug
1273152452 Drug
1258283976 Drug
289555403 Drug
371409871 Drug
506307548 Drug
401057274 Drug
262497248 Drug
84427749 Drug
1623303145 Drug
115065835 Drug
602153976 Drug
266765306 Drug
20382716 Drug
349766653 Drug
565994500 Drug
480846856 Drug
362240856 Drug
419783706 Drug
351609884 Drug
269091869 Drug
415646751 Drug
293831713 Drug
65806513 Drug
64248502 Drug
539665464 Drug
412460089 Drug
377709628 Drug
1306313796 Drug
41829451 Drug
48765640 Drug
152257613 Drug
161596494 Drug
191218768 Drug
1433486419 Drug
366470233 Drug
37037157 Drug
112190567 Drug
1949901931 Drug
472417391 Drug
339256439 Drug
1180282440 Drug
433063033 Drug
1604002945 Drug
308757634 Drug
328180868 Drug
355935368 Drug
426158957 Drug
966976658 Drug
824212334 Drug
74597527 Drug
750560408 Drug
451937434 Drug
596133024 Drug
270091427 Drug
50513061 Drug
470262951 Drug
242533552 Drug
534996146 Drug
55461047 Drug
227443897 Drug
423822529 Drug
512492738 Drug
104260809 Drug
847520971 Drug
232744141 Drug
38757585 Drug
347948246 Drug
595944664 Drug
1206764761 Drug
381064742 Drug
335668469 Drug
470450388 Drug
389498107 Drug
516670721 Drug
545563907 Drug
79372503 Drug
423699725 Drug
501466384 Drug
412372741 Drug
1328446340 Drug
1301923104 Drug
68887842 Drug
280834267 Drug
455001380 Drug
1499514151 Drug
1255138614 Drug
831841596 Drug
961717568 Drug
555066692 Drug
270845259 Drug
210945356 Drug
487007565 Drug
185091406 Drug
176350545 Drug
66594134 Drug
2155480407 Drug
417604958 Drug
997631328 Drug
350635364 Drug
439739750 Drug
108823920 Drug
117515639 Drug
42419580 Drug
554378627 Drug
19629444 Drug
207152517 Drug
822547634 Drug
739435914 Drug
232121748 Drug
264537498 Drug
19727773 Drug
45745567 Drug
498132390 Drug
375686580 Drug
557213111 Drug
619537853 Drug
202892735 Drug
1345014690 Drug
552379861 Drug
813245912 Drug
50865626 Drug
320865755 Drug
1877501406 Drug
366683616 Drug
2294523361 Drug
317842919 Drug
1282026408 Drug
322881012 Drug
255813114 Drug
18834945 Drug
436168194 Drug
551413253 Drug
420759047 Drug
402261512 Drug
258893331 Drug
2227635734 Drug
581273121 Drug
233416226 Drug
370943526 Drug
241141288 Drug
628188714 Drug
514868779 Drug
364701233 Drug
86156881 Drug
367945273 Drug
717006397 Drug
2159633986 Drug
324765255 Drug
1705068104 Drug
85124684 Drug
322963021 Drug
399771215 Drug
398805944 Drug
2324932196 Drug
246851168 Drug
1510827620 Drug
107333221 Drug
461858413 Drug
635758192 Drug
453125747 Drug
382518900 Drug
876734071 Drug
499459705 Drug
400295549 Drug
245646984 Drug
29189769 Drug
210593419 Drug
567387789 Drug
70280846 Drug
379512464 Drug
130238097 Drug
248301208 Drug
428451487 Drug
2353809057 Drug
607790763 Drug
480167596 Drug
404399789 Drug
330647219 Drug
340610197 Drug
377579190 Drug
417212090 Drug
618397983 Drug
45672125 Drug
770639552 Drug
411757515 Drug
407201481 Drug
1090586317 Drug
188417746 Drug
445589206 Drug
126904024 Drug
451102426 Drug
370460383 Drug
168388322 Drug
230667899 Drug
384902887 Drug
1132316395 Drug
989718254 Drug
636520061 Drug
491513584 Drug
385174484 Drug
172123903 Drug
239666946 Drug
1085130504 Drug
110520078 Drug
391104271 Drug
453338897 Drug
1486243603 Drug
577638702 Drug
22869601 Drug
132695835 Drug
559163168 Drug
900925218 Drug
274622246 Drug
809289517 Drug
40240951 Drug
397264702 Drug
123438911 Drug
58320710 Drug
360228685 Drug
327231310 Drug
158558031 Drug
406579027 Drug
222242649 Drug
350398302 Drug
277694306 Drug
339231036 Drug
805717867 Drug
335710063 Drug
287876976 Drug
2369880382 Drug
1318725494 Drug
2407884667 Drug
297691008 Drug
326330246 Drug
449267598 Drug
565626767 Drug
399763344 Drug
391808916 Drug
635758489 Drug
333242718 Drug
302163872 Drug
126150562 Drug
437782437 Drug
410118056 Drug
351024796 Drug
55240621 Drug
59230134 Drug
837732282 Drug
304572347 Drug
410249148 Drug
1123461056 Drug
807978956 Drug
410429389 Drug
100313038 Drug
1583753186 Drug
570533859 Drug
552388580 Drug
116525031 Drug
256206827 Drug
344172524 Drug
1022871535 Drug
93030385 Drug
605964274 Drug
911378420 Drug
131709086 Drug
142026743 Drug
257689593 Drug
217212926 Drug
225585159 Drug
725108396 Drug
930711578 Drug
55735983 Drug
326887460 Drug
276736041 Drug
471214123 Drug
325838892 Drug
1507190833 Drug
259295285 Drug
383855625 Drug
827328572 Drug
1287235652 Drug
1169950790 Drug
818833482 Drug
1417717836 Drug
25667663 Drug
141738339 Drug
902826068 Drug
420063323 Drug
1279133370 Drug
64514146 Drug
115804259 Drug
168863846 Drug
1343531118 Drug
300009584 Drug
362301562 Drug
319875198 Drug
223270654 Drug
633220120 Drug
1217451715 Drug
342796436 Drug
25348246 Drug
391121051 Drug
1068984487 Drug
499034281 Drug
478062766 Drug
428481565 Drug
1064269512 Drug
962783418 Drug
108710943 Drug
248735932 Drug
377579710 Drug
605878417 Drug
959891665 Drug
83855571 Drug
382986452 Drug
256723160 Drug
605628637 Drug
271730916 Drug
314706154 Drug
354323495 Drug
326330615 Drug
230091002 Drug
1566722300 Drug
166381826 Drug
444393731 Drug
349366550 Drug
221530391 Drug
215517465 Drug
627280157 Drug
375433504 Drug
52816161 Drug
433875238 Drug
506226984 Drug
408570162 Drug
825289016 Drug
454773052 Drug
534653246 Drug
18401601 Drug
1564576076 Drug
747956562 Drug
467102039 Drug
421505369 Drug
25856346 Drug
187410785 Drug
213117283 Drug
783100260 Drug
274286950 Drug
240863601 Drug
312248690 Drug
756083 Drug
36170106 Drug
344312187 Drug
420546943 Drug
355019139 Drug
635169156 Drug
199534988 Drug
517843346 Drug
332024212 Drug
242403738 Drug
896461214 Drug
735775146 Drug
126962094 Drug
1063964017 Drug
902965680 Drug
529762749 Drug
623307218 Drug
1332619734 Drug
41666795 Drug
713230808 Drug
14248409 Drug
475417051 Drug
415107548 Drug
1661438430 Drug
844786146 Drug
354912746 Drug
73230834 Drug
922126837 Drug
1191644245 Drug
1688119813 Drug
300558856 Drug
118835721 Drug
79464194 Drug
342534677 Drug
858663446 Drug
578521628 Drug
593259038 Drug
586893855 Drug
452553250 Drug
142780964 Drug
488032805 Drug
328665638 Drug
924174901 Drug
233802296 Drug
47691530 Drug
159148612 Drug
546736709 Drug
551824484 Drug
540879451 Drug
59599454 Drug
21776992 Drug
1049536556 Drug
1384745587 Drug
358484601 Drug
474608937 Drug
162933376 Drug
52865666 Drug
109726341 Drug
397666951 Drug
72084105 Drug
787745418 Drug
570436235 Drug
234957455 Drug
486369936 Drug
75631257 Drug
377427738 Drug
564808350 Drug
66276001 Drug
292719267 Drug
387197604 Drug
505342629 Drug
179367025 Drug
436325033 Drug
280840876 Drug
142477998 Drug
621111983 Drug
261802673 Drug
57698998 Drug
439438020 Drug
357231302 Drug
466184904 Drug
343886542 Drug
146189010 Drug
628796115 Drug
145779412 Drug
377440982 Drug
333138651 Drug
759532262 Drug
286714608 Drug
1431530227 Drug
780339956 Drug
430852853 Drug
519072502 Drug
62819065 Drug
954002179 Drug
552839947 Drug
366693132 Drug
142135768 Drug
31566610 Drug
77294356 Drug
499378966 Drug
1078373144 Drug
966994728 Drug
1093897003 Drug
350489388 Drug
1413212976 Drug
334859057 Drug
423881529 Drug
504220475 Drug
716868412 Drug
2227071805 Drug
246516543 Drug
790113098 Drug
87313228 Drug
783142339 Drug
620489552 Drug
25144149 Drug
464251735 Drug
555232091 Drug
262957919 Drug
424782688 Drug
63228772 Drug
843795302 Drug
58796904 Drug
346237801 Drug
805735274 Drug
1495894891 Drug
454536045 Drug
509029230 Drug
352627569 Drug
379104117 Drug
1154435958 Drug
341216126 Drug
369806207 Drug
262335366 Drug
514976651 Drug
300968848 Drug
431115158 Drug
1468771231 Drug
821586848 Drug
22784929 Drug
182995874 Drug
23391140 Drug
50129832 Drug
443173805 Drug
996412334 Drug
184904627 Drug
542952376 Drug
623233984 Drug
346893253 Drug
471215051 Drug
517160098 Drug
1681828820 Drug
547785685 Drug
309283803 Drug
258165730 Drug
32115697 Drug
264956914 Drug
349735925 Drug
624290806 Drug
394071275 Drug
781904888 Drug
403794939 Drug
403753980 Drug
377031680 Drug
2159004673 Drug
337390596 Drug
328092681 Drug
783272972 Drug
529345552 Drug
426167317 Drug
1274194968 Drug
1836829722 Drug
337456156 Drug
448400414 Drug
326528031 Drug
292121632 Drug
37792807 Drug
110496811 Drug
743869484 Drug
1107012654 Drug
50916401 Drug
1273146428 Drug
1335299138 Drug
499010629 Drug
454417592 Drug
19001870 Drug
373058646 Drug
245469728 Drug
338676827 Drug
558206052 Drug
378014828 Drug
227855470 Drug
992070768 Drug
42568817 Drug
724315254 Drug
296914044 Drug
528141447 Drug
450033516 Drug
475311248 Drug
176204947 Drug
58715285 Drug
701321753 Drug
2259897498 Drug
442453151 Drug
1300647072 Drug
415599781 Drug
394792102 Drug
330615990 Drug
477326520 Drug
1274129598 Drug
14806209 Drug
357633218 Drug
485312374 Drug
322317513 Drug
420736203 Drug
380726476 Drug
1357008080 Drug
8768722 Drug
84634838 Drug
449187035 Drug
471731421 Drug
414436574 Drug
114896096 Drug
417443042 Drug
307965155 Drug
505351403 Drug
489868526 Drug
448474351 Drug
1209838832 Drug
1370311921 Drug
15101175 Drug
547220733 Drug
501296387 Drug
26340613 Drug
445730060 Drug
105229582 Drug
67955985 Drug
249433362 Drug
1487566723 Drug
340405527 Drug
16321818 Drug
16321821 Drug
225628720 Drug
1877945634 Drug
737938728 Drug
335342893 Drug
236600541 Drug
423415106 Drug
46501187 Drug
391499076 Drug
249016886 Drug
924536137 Drug
403115343 Drug
824184144 Drug
331869527 Drug
1269523002 Drug
454356318 Drug
400493924 Drug
988212583 Drug
1275891049 Drug
177638763 Drug
2382646640 Drug
97578353 Drug
480931186 Drug
379809139 Drug
702115194 Drug
421596539 Drug
1546956157 Drug
851676547 Drug
244100485 Drug
373730695 Drug
457928072 Drug
518147468 Drug
720637328 Drug
395038097 Drug
320589202 Drug
97193367 Drug
24415641 Drug
94465437 Drug
598060272 Drug
498478498 Drug
548826537 Drug
433843626 Drug
473558443 Drug
626904496 Drug
500272570 Drug
1434144188 Drug
441994689 Drug
836840899 Drug
515861956 Drug
615787975 Drug
15175113 Drug
495209933 Drug
451792334 Drug
263728592 Drug
2176670968 Drug
327093714 Drug
227336782 Drug
375729625 Drug
861908450 Drug
1526746596 Drug
792301040 Drug
448327155 Drug
532671998 Drug
628870659 Drug
305188358 Drug
431976333 Drug
55438857 Drug
1522634250 Drug
152038926 Drug
598798936 Drug
934620691 Drug
59193262 Drug
109366815 Drug
377761312 Drug
186134059 Drug
619785775 Drug
1532415536 Drug
34147889 Drug
256069170 Drug
506957372 Drug
513936959 Drug
9154112 Drug
1892229728 Drug
439717446 Drug
384085576 Drug
537857610 Drug
425487947 Drug
840232524 Drug
791498318 Drug
252161617 Drug
186281557 Drug
799026776 Drug
385519195 Drug
21950044 Drug
1254510174 Drug
283209316 Drug
291917416 Drug
620965481 Drug
44183146 Drug
39415403 Drug
389222000 Drug
47181427 Drug
2278141557 Drug
1977265783 Drug
829574778 Drug
38456955 Drug
114503297 Drug
85659268 Drug
522719017 Drug
1084919437 Drug
758222478 Drug
232706669 Drug
299437715 Drug
430886549 Drug
787353241 Drug
182521501 Drug
360279713 Drug
755789479 Drug
2327801516 Drug
298602162 Drug
429445747 Drug
308186811 Drug
1055354557 Drug
90271424 Drug
231354049 Drug
419753670 Drug
70782665 Drug
1004801738 Drug
164302546 Drug
722898656 Drug
159010532 Drug
1682009833 Drug
450989804 Drug
1289899759 Drug
635563761 Drug
157757171 Drug
458067706 Drug
933155455 Drug
790458108 Drug
561543125 Drug
454635269 Drug
1638625032 Drug
631172873 Drug
544059150 Drug
375697167 Drug
1129631515 Drug
762540199 Drug
53833505 Drug
2260741926 Drug
745746216 Drug
108212009 Drug
340758331 Drug
783576895 Drug
634613569 Drug
705204036 Drug
783732560 Drug
465022801 Drug
44199763 Drug
490450777 Drug
1112534874 Drug
482471771 Drug
1228410716 Drug
526987103 Drug
822050107 Drug
251236197 Drug
160952169 Drug
454422380 Drug
552226671 Drug
1413721974 Drug
128216953 Drug
617885565 Drug
439856487 Drug
230297477 Drug
856303596 Drug
262360972 Drug
705130381 Drug
351973263 Drug
252850065 Drug
323964819 Drug
428502935 Drug
710700955 Drug
315830174 Drug
479694751 Drug
522485062 Drug
1368666025 Drug
850087850 Drug
615255983 Drug
400248752 Drug
16568241 Drug
787754930 Drug
32575433 Drug
261320650 Drug
603402189 Drug
65089492 Drug
386781154 Drug
386183139 Drug
567627753 Drug
840888300 Drug
330649584 Drug
451153914 Drug
363958268 Drug
261361661 Drug
46788607 Drug
914919426 Drug
261443591 Drug
221949960 Drug
1482007212 Drug
286027095 Drug
2148995085 Drug
117461006 Drug
340422671 Drug
16363540 Drug
274165784 Drug
28823577 Drug
921899035 Drug
193155102 Drug
463884327 Drug
207138856 Drug
2515604146 Drug
23359535 Drug
369586225 Drug
31609523 Drug
580350006 Drug
449284105 Drug
187740230 Drug
516042830 Drug
384487504 Drug
479260754 Drug
219066451 Drug
251424856 Drug
276172891 Drug
355775162 Drug
385716320 Drug
351842402 Drug
2334978148 Drug
91246694 Drug
593023079 Drug
508293224 Drug
379776359 Drug
1671581809 Drug
121860227 Drug
439359511 Drug
1115189388 Drug
926445709 Drug
600223890 Drug
409047188 Drug
70045040 Drug
402296999 Drug
26841261 Drug
261238958 Drug
355274928 Drug
299405491 Drug
1038733494 Drug
132583610 Drug
574755005 Drug
81965252 Drug
469853573 Drug
1285099722 Drug
231215308 Drug
299372750 Drug
35836111 Drug
68006100 Drug
1318998230 Drug
451662043 Drug
278065375 Drug
230248673 Drug
1454616804 Drug
453538026 Drug
551873917 Drug
580309240 Drug
344469754 Drug
2188030210 Drug
319435013 Drug
290517255 Drug
899057708 Drug
19009802 Drug
162574603 Drug
963113228 Drug
415886723 Drug
825200917 Drug
714354984 Drug
117526827 Drug
364310829 Drug
260952366 Drug
355340601 Drug
443076922 Drug
126382407 Drug
381718864 Drug
18198866 Drug
103625044 Drug
62443864 Drug
341807457 Drug
716525923 Drug
475499921 Drug
368619882 Drug
428298603 Drug
299143533 Drug
895570286 Drug
574819746 Drug
339980656 Drug
503722356 Drug
420082040 Drug
381686143 Drug
907211137 Drug
512733574 Drug
545476999 Drug
231904025 Drug
1717907863 Drug
31420832 Drug
403009970 Drug
751800756 Drug
237990326 Drug
249909691 Drug
406663613 Drug
394293694 Drug
348099009 Drug
911503812 Drug
268652997 Drug
487077964 Drug
202469836 Drug
369765794 Drug
317370834 Drug
364671446 Drug
468062969 Drug
722465240 Drug
1613533657 Drug
1325904354 Drug
341307876 Drug
556577258 Drug
376361457 Drug
282587641 Drug
1170420222 Drug
152384002 Drug
855708164 Drug
886592005 Drug
410374666 Drug
338588174 Drug
423102752 Drug
135254544 Drug
14570002 Drug
2213433875 Drug
339636756 Drug
149000728 Drug
21533209 Drug
1578275360 Drug
247035822 Drug
520032809 Drug
523645483 Drug
100047235 Drug
407376432 Drug
2276684340 Drug
943903286 Drug
127644216 Drug
1074819648 Drug
2278314566 Drug
626086472 Drug
513951842 Drug
48763478 Drug
1100034648 Drug
710955612 Drug
403664314 Drug
425529951 Drug
295326304 Drug
234873616 Drug
463196774 Drug
448426605 Drug
455252315 Drug
601477751 Drug
347665020 Drug
521015935 Drug
237933188 Drug
1228542600 Drug
526504588 Drug
836063886 Drug
514854339 Drug
1338946196 Drug
59019927 Drug
974847428 Drug
383963805 Drug
484536990 Drug
843641516 Drug
28709661 Drug
630796976 Drug
48157361 Drug
270693042 Drug
588034739 Drug
1034703540 Drug
64328374 Drug
41620153 Drug
813503162 Drug
651963 Drug
283816640 Drug
33018561 Drug
415142597 Drug
625169095 Drug
495047368 Drug
191337163 Drug
329847512 Drug
727593690 Drug
1871999708 Drug
354423520 Drug
206353121 Drug
853562084 Drug
384537318 Drug
385471211 Drug
412791535 Drug
1068282613 Drug
32963201 Drug
452498169 Drug
557257466 Drug
1437364994 Drug
339997443 Drug
426111749 Drug
449319690 Drug
352736012 Drug
212071182 Drug
287945491 Drug
351335193 Drug
516510493 Drug
12522272 Drug
316773168 Drug
39908130 Drug
363049765 Drug
546943786 Drug
435483436 Drug
594068274 Drug
123081520 Drug
65098547 Drug
34337589 Drug
1136300857 Drug
238695226 Drug
747221826 Drug
315257671 Drug
420512172 Drug
347624268 Drug
2361611087 Drug
364606289 Drug
1005523795 Drug
479155028 Drug
129940964 Drug
66532187 Drug
280761180 Drug
1155191648 Drug
1456575332 Drug
231682919 Drug
728560488 Drug
42546031 Drug
842265456 Drug
50320242 Drug
44225395 Drug
15684468 Drug
451946644 Drug
17314683 Drug
38597506 Drug
861511147 Drug
15602566 Drug
34755465 Drug
167572364 Drug
380662672 Drug
807990162 Drug
74814357 Drug
228127641 Drug
2386023326 Drug
400821744 Drug
625611692 Drug
44463028 Drug
54720670 Drug
611423160 Drug
203068349 Drug
437097412 Drug
23491526 Drug
21140427 Drug
276322466 Drug
812250067 Drug
1112568788 Drug
924259286 Drug
397554649 Drug
90264540 Drug
1055790048 Drug
499086313 Drug
250278892 Drug
303420398 Drug
250442735 Drug
459854841 Drug
1311347707 Drug
284578814 Drug
915477506 Drug
1232802822 Drug
264541193 Drug
1722389515 Drug
273159181 Drug
2329269266 Drug
99054613 Drug
2319414302 Drug
549647392 Drug
576680996 Drug
100897831 Drug
42906460 Drug
163533867 Drug
1852920882 Drug
26842169 Drug
404475402 Drug
731706432 Drug
221844546 Drug
1936176200 Drug
1311822930 Drug
993145940 Drug
27825249 Drug
595047522 Drug
334845034 Drug
118854763 Drug
283260016 Drug
1032041587 Drug
48281126 Drug
423081090 Drug
125228166 Drug
52556936 Drug
318059658 Drug
29619340 Drug
985602242 Drug
572724368 Drug
1681577106 Drug
717973 Drug
20190364 Drug
1315583143 Drug
360239986 Drug
328389810 Drug
770634931 Drug
981365941 Drug
214635703 Drug
380466362 Drug
385701053 Drug
834139326 Drug
235328703 Drug
1063425216 Drug
96687299 Drug
715412676 Drug
53302470 Drug
755361157 Drug
63370441 Drug
894670027 Drug
508024014 Drug
230323409 Drug
339342547 Drug
1035211988 Drug
1090393315 Drug
335484136 Drug
256099196 Drug
626701549 Drug
79361262 Drug
49198329 Drug
16463107 Drug
499242246 Drug
40219913 Drug
427128074 Drug
447648642 Drug
362231054 Drug
198595856 Drug
35834072 Drug
453670164 Drug
278320408 Drug
2381223194 Drug
63845667 Drug
1154659621 Drug
2465306844 Drug
285177136 Drug
15381827 Drug
805467463 Drug
383857997 Drug
256349527 Drug
1661031768 Drug
50476377 Drug
445961104 Drug
454464866 Drug
478336355 Drug
311727464 Drug
464205164 Drug
539530608 Drug
829846897 Drug
239179122 Drug
1905628531 Drug
500086135 Drug
476059001 Drug
548902266 Drug
51459457 Drug
345167235 Drug
263886213 Drug
29422988 Drug
386880918 Drug
462624153 Drug
1098864026 Drug
349877661 Drug
713127326 Drug
11007392 Drug
523539873 Drug
249304485 Drug
524694952 Drug
239244714 Drug
32206059 Drug
933418416 Drug
549695048 Drug
942904758 Drug
17022537 Drug
459501131 Drug
57791944 Drug
805008841 Drug
406554871 Drug
269153742 Drug
549615055 Drug
750671316 Drug
61566542 Drug
412718556 Drug
270095840 Drug
727594465 Drug
590616035 Drug
112563685 Drug
397456873 Drug
627512810 Drug
971404784 Drug
407229938 Drug
479122934 Drug
371303337 Drug
1296553464 Drug
568694265 Drug
260150778 Drug
1308825092 Drug
1041423830 Drug
473486857 Drug
30144012 Drug
391706132 Drug
584330980 Drug
373429793 Drug
323638818 Drug
498447909 Drug
1135539750 Drug
554702379 Drug
434533936 Drug
328226353 Drug
569521721 Drug
139695675 Drug
2165651008 Drug
333682242 Drug
297096773 Drug
346928714 Drug
284317967 Drug
421453413 Drug
251844193 Drug
266819171 Drug
338572903 Drug
58611305 Drug
260552298 Drug
316520043 Drug
265483884 Drug
103609967 Drug
423868018 Drug
316659316 Drug
1216362103 Drug
167179899 Drug
278492796 Drug
372938368 Drug
501411013 Drug
556349059 Drug
60298886 Drug
466081422 Drug
118806166 Drug
30381722 Drug
496588443 Drug
251778716 Drug
700077727 Drug
16299680 Drug
385250978 Drug
457119397 Drug
227071663 Drug
820459184 Drug
870323894 Drug
930617017 Drug
521844410 Drug
230971069 Drug
1616227957 Drug
634767648 Drug
1146451651 Drug
294876869 Drug
467752648 Drug
26530765 Drug
633067217 Drug
342447842 Drug
713709284 Drug
939210470 Drug
633452272 Drug
913282802 Drug
270670122 Drug
2196387582 Drug
478328583 Drug
260912906 Drug
542758675 Drug
805312279 Drug
563353370 Drug
34469660 Drug
1626732318 Drug
311662376 Drug
452523817 Drug
26908464 Drug
178747189 Drug
38467384 Drug
394450745 Drug
346380094 Drug
265004323 Drug
359765834 Drug
335345484 Drug
509409102 Drug
290068304 Drug
1249580881 Drug
513505109 Drug
54296207 Drug
378271585 Drug
18962278 Drug
284366698 Drug
114366316 Drug
52156269 Drug
478271342 Drug
357316463 Drug
715519858 Drug
602158963 Drug
26924916 Drug
626022261 Drug
307541879 Drug
1360353146 Drug
543192956 Drug
2254763901 Drug
620263299 Drug
442242953 Drug
257070987 Drug
1216296847 Drug
588699536 Drug
32765843 Drug
207296404 Drug
195606425 Drug
422877086 Drug
926300072 Drug
245974566 Drug
64911278 Drug
328349618 Drug
336328628 Drug
1337907127 Drug
829872056 Drug
504805306 Drug
548661593 Drug
236967872 Drug
85407685 Drug
499251151 Drug
818599891 Drug
831813589 Drug
15005656 Drug
245577690 Drug
1112405984 Drug
347469796 Drug
1708611558 Drug
624359401 Drug
455366635 Drug
926337362 Drug
86333422 Drug
356513775 Drug
793016305 Drug
816224244 Drug
257531561 Drug
452376580 Drug
112539666 Drug
2198493529 Drug
426940446 Drug
517011491 Drug
40114214 Drug
500406316 Drug
1015306298 Drug
33265725 Drug
353785926 Drug
585709639 Drug
2153609288 Drug
66936503 Drug
33405004 Drug
512832525 Drug
1240315986 Drug
515094611 Drug
114964567 Drug
175650904 Drug
21166177 Drug
274847843 Drug
275069028 Drug
344397931 Drug
61568018 Drug
104249454 Drug
165533810 Drug
75356276 Drug
488814710 Drug
37279868 Drug
463614997 Drug
727333003 Drug
21133455 Drug
356726929 Drug
634828950 Drug
42981528 Drug
555262119 Drug
437614750 Drug
755488927 Drug
189782177 Drug
424540322 Drug
1556609191 Drug
1409136810 Drug
1641445548 Drug
1053341874 Drug
423090357 Drug
432855226 Drug
93812926 Drug
133060802 Drug
275265731 Drug
786036932 Drug
445831366 Drug
1151613139 Drug
49977558 Drug
506542299 Drug
505010396 Drug
102447325 Drug
505141471 Drug
952293600 Drug
338335970 Drug
230463716 Drug
1401093841 Drug
436025577 Drug
556325102 Drug
341668500 Drug
270037993 Drug
705018103 Drug
521459961 Drug
707959034 Drug
410401019 Drug
171792637 Drug
75282696 Drug
67664143 Drug
136919315 Drug
1191922052 Drug
551633967 Drug
636632876 Drug
423811370 Drug
44185900 Drug
889402418 Drug
123156787 Drug
236624181 Drug
283867529 Drug
100096315 Drug
352418109 Drug
16535264 Drug
54614338 Drug
441899332 Drug
419240263 Drug
60770700 Drug
383785295 Drug
1260468560 Drug
273439057 Drug
361044307 Drug
45470777 Drug
902969689 Drug
537885071 Drug
445954401 Drug
188561770 Drug
424589675 Drug
558807406 Drug
1585633650 Drug
385776001 Drug
863140226 Drug
925776259 Drug
522656150 Drug
1398634886 Drug
295188871 Drug
